10.2307/j50000599,10.2307/j50000598,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000600,10.2307/j50000599,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000604,10.2307/j50000603,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000607,10.2307/j50000606,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000608,10.2307/j50000605,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000608,10.2307/j50000607,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000616,10.2307/j50000615,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000617,10.2307/j50000616,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000623,10.2307/j50000622,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000625,10.2307/j50000624,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000627,10.2307/j50000626,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000629,10.2307/j50000628,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000631,10.2307/j50000693,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000635,10.2307/j50000634,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000636,10.2307/j50000635,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000637,10.2307/j50000636,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000638,10.2307/j50000637,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000640,10.2307/j50000641,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000644,10.2307/j50000643,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000645,10.2307/j50000644,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000646,10.2307/j50000645,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000653,10.2307/j50000652,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000656,10.2307/j50000655,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000658,10.2307/j50000657,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000666,10.2307/j50000665,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000671,10.2307/j50000670,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000677,10.2307/j50000676,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000678,10.2307/j50000677,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000680,10.2307/j50000679,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000681,10.2307/j50000680,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000684,10.2307/j50000683,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000685,10.2307/j50000684,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000690,10.2307/j50000689,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000703,10.2307/j50000702,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000710,10.2307/j50000709,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000712,10.2307/j50000711,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000715,10.2307/j50000714,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000719,10.2307/j50000718,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000720,10.2307/j50000719,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000723,10.2307/j50000722,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000726,10.2307/j50000725,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000729,10.2307/j50000728,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000733,10.2307/j100031,A publication (A) ceases and a new one (B) starts as a continuation of the first one
